ID,group,x_acc__sum_values,x_acc__median,x_acc__mean,x_acc__length,x_acc__standard_deviation,x_acc__variance,x_acc__root_mean_square,x_acc__maximum,x_acc__absolute_maximum,x_acc__minimum,y_acc__sum_values,y_acc__median,y_acc__mean,y_acc__length,y_acc__standard_deviation,y_acc__variance,y_acc__root_mean_square,y_acc__maximum,y_acc__absolute_maximum,y_acc__minimum,z_acc__sum_values,z_acc__median,z_acc__mean,z_acc__length,z_acc__standard_deviation,z_acc__variance,z_acc__root_mean_square,z_acc__maximum,z_acc__absolute_maximum,z_acc__minimum,x_acc__freezing_index,x_acc__central_frequency,x_acc__dominant_frequency,x_acc__amplitude,x_acc__relative_amplitude,x_acc__percentile25,x_acc__percentile50,x_acc__percentile75,y_acc__freezing_index,y_acc__central_frequency,y_acc__dominant_frequency,y_acc__amplitude,y_acc__relative_amplitude,y_acc__percentile25,y_acc__percentile50,y_acc__percentile75,z_acc__freezing_index,z_acc__central_frequency,z_acc__dominant_frequency,z_acc__amplitude,z_acc__relative_amplitude,z_acc__percentile25,z_acc__percentile50,z_acc__percentile75
019-1,0,-29.552,-0.016,-0.007867944622,3756,0.1505068031,0.02265229779,0.1507123165,0.523,0.625,-0.625,-3251.316,-0.895,-0.8656325879,3756,0.1590715951,0.02530377236,0.8801270076,-0.488,1.68,-1.68,1951.847,0.469,0.5196610756,3756,0.1195635651,0.0142954461,0.5332382953,0.969,0.969,0.266,0.2543472729,2.40422967,0.9765625,0.03949328753,0.3283989775,-0.086,-0.016,0.066,0.3564431915,4.23449789,1.953125,0.04571524122,0.3298615882,-0.918,-0.895,-0.766,0.1276209326,2.336921528,1.953125,0.03141947726,0.4689363685,0.445,0.469,0.586
019-2,0,-30.528,-0.023,-0.007769916009,3929,0.1505138226,0.02265441079,0.1507142408,0.527,0.719,-0.719,-3389.492,-0.887,-0.8626856707,3929,0.15185552,0.02306009896,0.8759490084,-0.457,1.566,-1.566,2052.221,0.477,0.5223265462,3929,0.1236040444,0.0152779598,0.5367522526,1.008,1.008,0.277,0.2584184343,2.357415173,0.9765625,0.03721475101,0.3134296368,-0.086,-0.023,0.078,0.3590988336,3.937796329,1.953125,0.0424609559,0.3384700832,-0.922,-0.887,-0.758,0.1309211716,2.191050751,1.953125,0.03255678987,0.4313016173,0.438,0.477,0.594
020-1,0,-71.055,-0.008,-0.01885748408,3768,0.1229105133,0.01510699429,0.1243486992,0.355,0.527,-0.527,-1971.325,-0.539,-0.5231754246,3768,0.1285417529,0.01652298223,0.5387350993,-0.168,1.113,-1.113,3348.206,0.871,0.8885897028,3768,0.1428311808,0.0204007462,0.8999957811,1.395,1.395,0.531,0.1936279387,2.305640105,0.9765625,0.02352330941,0.3180141382,-0.102,-0.008,0.059,0.404824384,4.069166051,1.953125,0.02826451732,0.3151850839,-0.563,-0.539,-0.43,0.1595554857,2.463030146,1.953125,0.05569227657,0.4707344474,0.81525,0.871,0.949
020-2,0,-23.332,-0.008,-0.006477512493,3602,0.1305259325,0.01703701907,0.130686561,0.41,0.434,-0.434,-1838.791,-0.527,-0.5104916713,3602,0.1286300389,0.01654568691,0.5264479398,-0.172,1.129,-1.129,3226.076,0.875,0.8956346474,3602,0.1559423764,0.02431802476,0.9091091499,1.48,1.48,0.512,0.2967951368,2.412768758,0.9765625,0.02607307031,0.3143267712,-0.093,-0.008,0.086,0.4090838549,4.175155659,1.953125,0.0234119813,0.2651495115,-0.563,-0.527,-0.418,0.1043505513,2.411681098,1.953125,0.06385176223,0.4543488143,0.82,0.875,0.965
021-1,0,-65.059,-0.008,-0.0150983987,4309,0.1157417162,0.01339614488,0.116722348,0.332,0.352,-0.352,-3092.329,-0.703,-0.717644233,4309,0.1072276298,0.01149776459,0.7256107839,-0.449,1.223,-1.223,3062.976,0.691,0.7108322117,4309,0.08266324902,0.006833212738,0.7156225582,1.023,1.023,0.488,0.1340774104,1.698509518,0.78125,0.02587116784,0.3592107607,-0.109,-0.008,0.082,0.6414294804,3.633476589,1.7578125,0.01662558609,0.2728424109,-0.762,-0.703,-0.645,0.2078542161,2.285926731,1.7578125,0.01433964318,0.4086755749,0.664,0.691,0.766
021-2,0,-217.004,-0.059,-0.053994526,4019,0.0933903428,0.008721756128,0.1078756922,0.195,0.316,-0.316,-2876.86,-0.715,-0.7158148793,4019,0.1119939707,0.01254264948,0.7245230093,-0.465,1.344,-1.344,2950.439,0.723,0.7341226673,4019,0.1009824057,0.01019744626,0.7410354492,1.063,1.063,0.504,0.2449095533,2.857600818,0.9765625,0.01212775146,0.2705102058,-0.117,-0.059,0,0.6905766336,5.19067017,1.953125,0.01748128404,0.2557117669,-0.77,-0.715,-0.641,0.09517065848,2.422562505,1.953125,0.02978595664,0.5211192479,0.664,0.723,0.809
022-1,0,-79.787,-0.008,-0.01982285714,4025,0.121199767,0.01468938353,0.1228101347,0.297,0.426,-0.426,-2909.87,-0.727,-0.7229490683,4025,0.1193906189,0.01425411989,0.7327410697,-0.398,1.301,-1.301,2839.973,0.684,0.705583354,4025,0.09086101636,0.008255724294,0.7114095823,1.082,1.082,0.473,0.135407431,1.846009092,0.9765625,0.02392807438,0.3104340156,-0.117,-0.008,0.07,0.53498184,3.696516658,1.7578125,0.02200349912,0.2893715207,-0.762,-0.727,-0.637,0.1640018355,2.226327034,1.7578125,0.01950339232,0.4253611579,0.656,0.684,0.77
022-2,0,-229.57,-0.07,-0.05743557668,3997,0.09014570068,0.008126247351,0.1068882258,0.191,0.367,-0.367,-2953.13,-0.742,-0.7388366275,3997,0.1233361603,0.01521180844,0.749060325,-0.477,1.516,-1.516,2838.745,0.695,0.7102189142,3997,0.1050337299,0.01103208443,0.7179435845,1.035,1.035,0.492,0.4052382558,3.219252922,0.9765625,0.009155687897,0.213295569,-0.105,-0.07,0,0.6126543006,5.287510647,1.953125,0.0218536905,0.2591910834,-0.793,-0.742,-0.656,0.09135686994,2.466348041,1.953125,0.02980126142,0.5060711065,0.633,0.695,0.785
023-1,0,-478.791,-0.102,-0.1039945699,4604,0.06894852407,0.004753898971,0.1247748755,0.188,0.387,-0.387,-3564.931,-0.775,-0.7743116855,4604,0.08828773222,0.00779472366,0.779328756,-0.547,1.254,-1.254,2990.442,0.637,0.6495312772,4604,0.08480031804,0.007191093939,0.6550434901,1.012,1.012,0.465,0.3283292719,2.7870796,0.78125,0.004880049395,0.2196700066,-0.133,-0.102,-0.063,0.3255635371,4.115290975,1.7578125,0.01044895136,0.2895352721,-0.836,-0.775,-0.703,0.4756072065,2.47886922,1.7578125,0.009178774039,0.3175583141,0.582,0.637,0.699
023-2,0,-337.838,-0.086,-0.0824397267,4098,0.07029118064,0.004940850076,0.1083381679,0.242,0.402,-0.402,-3164.85,-0.7715,-0.7722913616,4098,0.1075287698,0.01156243634,0.7797412286,-0.527,1.289,-1.289,2677.642,0.629,0.6534021474,4098,0.1079865772,0.01166110084,0.6622654053,1.004,1.004,0.43,0.4670713584,3.530900889,0.9765625,0.004033747109,0.1586866825,-0.117,-0.086,-0.051,0.3621366763,3.840748855,1.7578125,0.01425713752,0.2540161487,-0.84,-0.7715,-0.684,0.4214648555,2.514185069,1.7578125,0.01436584564,0.2803462933,0.574,0.629,0.719
024-1,0,-147.489,-0.031,-0.03955189059,3729,0.08841952495,0.007818012392,0.096862606,0.238,0.418,-0.418,-3156.123,-0.875,-0.8463724859,3729,0.1226852151,0.01505166201,0.8552181283,-0.594,1.375,-1.375,2138.249,0.531,0.573410834,3729,0.1066062454,0.01136489155,0.5832365524,0.953,0.953,0.348,2.225815422,3.525760081,3.125,0.009751061192,0.24231361,-0.066,-0.031,0.004,0.1820323126,3.155546542,2.1484375,0.03289302441,0.4015414464,-0.891,-0.875,-0.754,0.1740696487,2.430095153,2.1484375,0.0232379564,0.4021086733,0.508,0.531,0.645
024-2,0,-107.537,-0.027,-0.03096372013,3473,0.1047979607,0.01098261256,0.1092765507,0.398,0.449,-0.449,-2966.032,-0.879,-0.8540259142,3473,0.1349934484,0.01822323112,0.8646291073,-0.566,1.492,-1.492,1952.052,0.523,0.5620650734,3473,0.1182521905,0.01398358056,0.5743698524,0.992,0.992,0.281,3.63924564,3.762312749,3.3203125,0.01491940652,0.2781795285,-0.07,-0.027,0.02,0.1421146233,3.262096457,2.1484375,0.04596374084,0.4478451527,-0.891,-0.879,-0.773,0.1652043812,2.502901475,2.1484375,0.03549822542,0.462609257,0.504,0.523,0.617
025-1,0,59.515,0.012,0.0152837699,3894,0.0778955839,0.006067721991,0.07938082649,0.273,0.273,-0.172,-2661.711,-0.676,-0.6835416025,3894,0.0996349742,0.009927128084,0.6907649748,-0.473,1.199,-1.199,2901.999,0.75,0.7452488444,3894,0.1037597971,0.0107660955,0.75243733,1.129,1.129,0.496,0.1318042637,2.115026052,0.9765625,0.009463575456,0.2829484613,-0.043,0.012,0.07,0.2417459111,3.072276274,1.7578125,0.02104113994,0.3699980775,-0.707,-0.676,-0.625,0.1454498929,2.299252864,1.7578125,0.02958378561,0.4664075896,0.688,0.75,0.785
025-2,0,96.438,0.02,0.02399552127,4019,0.08583768094,0.007368107469,0.08912851682,0.266,0.266,-0.238,-2786.662,-0.695,-0.6933719831,4019,0.1009142173,0.01018367924,0.7006770912,-0.457,1.227,-1.227,2949.092,0.73,0.7337875093,4019,0.1021210471,0.01042870827,0.7408595124,1.105,1.105,0.469,0.1068743233,2.007704331,0.9765625,0.01162277822,0.291344813,-0.035,0.02,0.09,0.2178701444,3.045242205,1.7578125,0.02161624324,0.358398698,-0.723,-0.695,-0.633,0.119080545,2.277611837,1.7578125,0.02903842032,0.4527715929,0.684,0.73,0.777
026-1,0,22.095,0.008,0.006276988636,3520,0.1116006513,0.01245470538,0.1117770368,0.438,0.469,-0.469,-3174.829,-0.902,-0.9019400568,3520,0.1655749387,0.02741506033,0.9170119554,-0.531,1.691,-1.691,1665.614,0.473,0.4731857955,3520,0.08785166102,0.007717914344,0.4812719723,0.855,0.855,0.211,1.173140589,3.912734834,0.9765625,0.01069642243,0.163102482,-0.039,0.008,0.06,0.196145147,3.496227091,2.1484375,0.06783741192,0.416009581,-0.941,-0.902,-0.797,0.2570663485,2.768233439,2.1484375,0.01473010666,0.3309437211,0.418,0.473,0.523
026-2,0,-23.775,-0.004,-0.006321457059,3761,0.09981185752,0.009962406902,0.1000118379,0.328,0.473,-0.473,-3425.902,-0.91,-0.9109018878,3761,0.1457203606,0.0212344235,0.9224839688,-0.578,1.625,-1.625,1721.729,0.457,0.4577848976,3761,0.08086714132,0.006539494545,0.4648725708,0.941,0.941,0.23,0.6989480436,3.554438053,0.9765625,0.01165031529,0.2242408851,-0.051,-0.004,0.047,0.2070873778,3.640240876,1.953125,0.04114144456,0.3403869242,-0.945,-0.91,-0.82,0.3076366479,2.735561349,1.953125,0.008660178456,0.2765244146,0.398,0.457,0.504
027-1,0,-107.919,-0.012,-0.02985311203,3615,0.07125267412,0.005076943569,0.07725381458,0.184,0.34,-0.34,-2774.948,-0.758,-0.7676204703,3615,0.1368529041,0.01872871737,0.7797242485,-0.559,1.488,-1.488,2384.533,0.652,0.6596218534,3615,0.1140699163,0.0130119458,0.6694123806,1,1,0.434,0.1970537226,2.750763826,0.9765625,0.004945354642,0.240595467,-0.074,-0.012,0.008,0.3740423332,4.684248401,1.7578125,0.03318224134,0.3052897739,-0.789,-0.758,-0.68,0.1763951105,2.292432733,1.7578125,0.03461584823,0.4632403488,0.602,0.652,0.688
027-2,0,-251.606,-0.059,-0.05485197297,4587,0.08056615464,0.006490905274,0.09746611828,0.18,0.324,-0.324,-3559.367,-0.773,-0.7759683889,4587,0.09509016801,0.009042140052,0.7817730365,-0.531,1.277,-1.277,3043.907,0.648,0.6635942882,4587,0.08829016757,0.007795153689,0.6694419564,0.941,0.941,0.445,0.1055990193,1.707437432,0.78125,0.01122240058,0.3549503963,-0.105,-0.059,0.012,0.4316597923,3.197803142,1.5625,0.009265050684,0.2229435741,-0.84,-0.773,-0.707,0.2315708921,2.258385549,1.7578125,0.01009630448,0.3000507227,0.586,0.648,0.723
028-1,0,-50.652,0,-0.01384691088,3658,0.06594053576,0.004348154256,0.06737871472,0.223,0.297,-0.297,-2786.938,-0.766,-0.761874795,3658,0.148153424,0.02194943703,0.7761460173,-0.465,1.605,-1.605,2434.709,0.652,0.6655847458,3658,0.1178588436,0.01389070701,0.6759391695,1.094,1.094,0.434,0.273138426,3.135135476,0.9765625,0.004196167871,0.2148339936,-0.059,0,0.02,0.3622565374,5.081074922,1.953125,0.02918774137,0.2367409933,-0.785,-0.766,-0.668,0.1566545764,2.337263898,1.953125,0.03062802739,0.3886653067,0.609,0.652,0.699
028-2,0,-197.59,-0.051,-0.0462090739,4276,0.09341839744,0.00872699698,0.1042222409,0.332,0.375,-0.375,-3351.094,-0.793,-0.7836983162,4276,0.1068849898,0.01142440104,0.790953508,-0.461,1.355,-1.355,2796.361,0.621,0.6539665575,4276,0.1034615435,0.01070429098,0.6621001052,1.102,1.102,0.438,0.1183422405,1.852577824,0.78125,0.01211673542,0.2955100985,-0.094,-0.051,0.016,0.3290985113,3.194722125,1.7578125,0.01639647984,0.2951873005,-0.848,-0.793,-0.703,0.1656964266,2.146673214,1.7578125,0.01854491383,0.3877089398,0.574,0.621,0.719
029-1,0,257.156,0.059,0.06432116058,3998,0.0784634607,0.006156514665,0.101458003,0.34,0.34,-0.23,-3801.573,-0.969,-0.9508686843,3998,0.1298324102,0.01685645474,0.9596914658,-0.637,1.449,-1.449,1290.145,0.293,0.3226975988,3998,0.1085878562,0.01179132251,0.3404776979,0.742,0.742,0.082,0.4398227583,2.882869275,0.78125,0.004546495729,0.1506723039,0.023,0.059,0.098,0.1177999811,2.629553557,1.7578125,0.0489475007,0.5017941468,-1,-0.969,-0.875,0.8545510796,3.190268166,1.7578125,0.008057072239,0.2253876833,0.246,0.293,0.395
029-2,0,314.685,0.07,0.08158802178,3857,0.0842005587,0.007089734085,0.117244784,0.398,0.398,-0.223,-3681.872,-0.98,-0.9545947628,3857,0.151393751,0.02292006783,0.966525338,-0.563,1.461,-1.461,1172.632,0.258,0.304026964,3857,0.1210254766,0.01464716598,0.3272301343,0.992,0.992,-0.012,0.6094128858,3.234994197,2.734375,0.004695565402,0.1495964688,0.031,0.07,0.117,0.124184523,2.718095772,1.7578125,0.05440712377,0.4285848846,-1.004,-0.98,-0.867,0.8962321941,3.079644559,1.7578125,0.00932628349,0.1945650088,0.223,0.258,0.367
030-1,0,181.431,0.055,0.05596267736,3242,0.10619361,0.01127708281,0.1200370946,0.5,0.5,-0.293,-2360.401,-0.746,-0.7280694016,3242,0.1569629494,0.02463736748,0.7447968992,-0.379,1.406,-1.406,2329.15,0.691,0.7184299815,3242,0.1795201042,0.0322274678,0.7405194839,1.25,1.25,0.313,0.668856728,3.009841391,0.9765625,0.01230409531,0.2223868783,0.004,0.055,0.102,0.1171796019,4.020839007,2.1484375,0.05699984594,0.4202516303,-0.773,-0.746,-0.621,0.08199110847,2.340837664,2.1484375,0.09553989167,0.527283128,0.648,0.691,0.805
030-2,0,199.339,0.051,0.06227397688,3201,0.1072339551,0.01149912113,0.1240047149,0.664,0.664,-0.336,-2335.924,-0.75,-0.7297482037,3201,0.1625507731,0.02642275384,0.7476330615,-0.34,1.445,-1.445,2290.089,0.684,0.7154292409,3201,0.1956970689,0.03829734278,0.7417117644,1.344,1.344,0.258,0.73908424,3.160272884,1.171875,0.01085633832,0.2004317254,0.02,0.051,0.102,0.1213333599,4.06622404,2.1484375,0.06451884037,0.4432378589,-0.773,-0.75,-0.621,0.06208376814,2.355554416,2.1484375,0.1168180792,0.5500243633,0.641,0.684,0.789
031-1,0,-53.198,0,-0.01538848713,3457,0.07482924204,0.005599415465,0.07639516347,0.289,0.504,-0.504,-2619.734,-0.77,-0.7578056118,3457,0.1424291484,0.0202860623,0.7710741907,-0.383,1.266,-1.266,2317.231,0.66,0.6703011281,3457,0.1396361294,0.01949824863,0.6846910625,1.125,1.125,0.316,1.834111074,3.716595974,3.125,0.006068466744,0.2279266426,-0.055,0,0.023,0.1028304525,2.894770453,2.1484375,0.05433666328,0.4480235132,-0.82,-0.77,-0.676,0.1725024508,2.501146907,2.1484375,0.05426549403,0.4536724194,0.609,0.66,0.742
031-2,0,-30.117,-0.004,-0.009038715486,3332,0.08174674681,0.006682530614,0.08224493292,0.273,0.301,-0.301,-2560.884,-0.789,-0.7685726291,3332,0.1543771277,0.02383229755,0.7839235828,-0.359,1.297,-1.297,2193.02,0.637,0.6581692677,3332,0.1534835693,0.02355720604,0.6758283739,1.191,1.191,0.316,1.893192612,3.609556471,3.125,0.007495917219,0.2340521433,-0.051,-0.004,0.031,0.08414883596,2.837776727,2.1484375,0.0683537769,0.4937852432,-0.836,-0.789,-0.676,0.154193451,2.463981501,2.1484375,0.0671400389,0.4864768313,0.594,0.637,0.738
032-1,0,193.858,0.039,0.05333094911,3635,0.06494908993,0.004218384283,0.08403912431,0.289,0.289,-0.199,-2567.971,-0.703,-0.7064569464,3635,0.1087327074,0.01182280165,0.7147756422,-0.422,1.203,-1.203,2687.587,0.719,0.7393636864,3635,0.09776176191,0.009557362093,0.7457989158,1.133,1.133,0.535,0.3637365148,2.869680615,0.9765625,0.004253398424,0.2235244001,0.02,0.039,0.098,0.4258125847,3.215539411,1.7578125,0.02150033165,0.3370526754,-0.754,-0.703,-0.637,0.2020580521,2.41918909,1.7578125,0.02042832753,0.3920601671,0.68,0.719,0.775
032-2,0,245.769,0.047,0.06552092775,3751,0.06772702298,0.004586949642,0.09423344213,0.391,0.391,-0.156,-2703.104,-0.727,-0.7206355638,3751,0.1065240498,0.01134737318,0.7284661894,-0.441,1.285,-1.285,2713.973,0.711,0.7235331911,3751,0.0879339771,0.007732384329,0.7288570937,1.059,1.059,0.512,0.3836673602,2.830417127,0.9765625,0.003410735592,0.1752291904,0.027,0.047,0.105,0.4581199909,3.324652251,1.7578125,0.02018739437,0.3358504383,-0.754,-0.727,-0.648,0.1337728231,2.357244731,1.7578125,0.01818546937,0.4399386931,0.676,0.711,0.762
